transaction_id,account_id,date,type,amount
1800,1083,2024-04-20,Deposit,26499.9
1801,1154,2022-01-02,Withdrawal,48714.55
1802,1266,2023-06-04,Deposit,45616.97
1803,1079,2024-02-01,Deposit,8504.78
1804,1150,2023-10-13,Deposit,18759.68
1805,1048,2023-09-28,Withdrawal,21485.83
1806,1248,2022-11-05,Withdrawal,18346.38
1807,1278,2024-01-10,Withdrawal,40025.55
1808,1098,2023-06-06,Deposit,26439.86
1809,1025,2023-04-14,Withdrawal,28818.94
1810,1284,2022-07-31,Deposit,42724.17
1811,1068,2022-04-22,Withdrawal,40393.44
1812,1007,2022-01-08,Deposit,7044.47
1813,1137,2024-03-14,Deposit,35838.77
1814,1164,2023-04-22,Deposit,22054.09
1815,1083,2024-05-23,Withdrawal,15085.12
1816,1138,2023-04-05,Deposit,2975.93
1817,1073,2022-09-10,Withdrawal,24618.85
1818,1237,2023-06-10,Deposit,18094.12
1819,1046,2024-01-22,Deposit,12949.9
1820,1106,2023-03-14,Deposit,34886.25
1821,1288,2024-01-24,Deposit,38589.53
1822,1262,2024-09-07,Deposit,12617.08
1823,1176,2024-05-03,Deposit,2947.65
1824,1166,2023-10-23,Withdrawal,42513.26
1825,1145,2022-08-24,Deposit,993.01
1826,1283,2022-11-02,Withdrawal,46887.07
1827,1054,2023-04-23,Withdrawal,31567.18
1828,1178,2023-11-10,Withdrawal,16431.41
1829,1244,2022-01-20,Deposit,12700.66
1830,1127,2022-08-04,Deposit,945.78
1831,1271,2024-05-04,Deposit,12155.84
1832,1132,2022-05-15,Withdrawal,7317.55
1833,1093,2024-06-23,Withdrawal,30802.23
1834,1073,2022-05-09,Deposit,8744.01
1835,1248,2023-02-14,Deposit,26667.18
1836,1273,2023-02-26,Withdrawal,29710.76
1837,1043,2022-10-21,Deposit,15253.06
1838,1041,2022-09-03,Withdrawal,2235.71
1839,1170,2023-12-02,Deposit,2344.07
1840,1212,2023-07-10,Withdrawal,1804.19
1841,1168,2022-03-27,Deposit,37086.67
1842,1039,2023-07-10,Deposit,16241.48
1843,1245,2024-04-21,Withdrawal,39916.86
1844,1151,2023-01-10,Withdrawal,21870.77
1845,1111,2023-03-22,Deposit,22923.41
1846,1047,2023-01-13,Deposit,25887.69
1847,1063,2023-01-25,Withdrawal,35795.06
1848,1225,2023-10-19,Withdrawal,14038.39
1849,1069,2022-02-20,Withdrawal,6518.57
1850,1299,2022-08-30,Withdrawal,28024.84
1851,1290,2022-10-21,Deposit,16685.39
1852,1296,2024-07-08,Deposit,22403.32
1853,1203,2023-07-17,Withdrawal,32523.86
1854,1061,2022-09-23,Withdrawal,24959.22
1855,1161,2022-04-30,Deposit,31203.8
1856,1016,2023-12-13,Deposit,27437.9
1857,1094,2024-07-05,Withdrawal,37119.92
1858,1138,2022-09-05,Deposit,35443.86
1859,1038,2022-03-11,Deposit,26942.4
1860,1127,2024-05-02,Deposit,34105.7
1861,1275,2022-02-26,Withdrawal,43741.2
1862,1164,2023-01-17,Withdrawal,21897.43
1863,1077,2022-02-08,Deposit,20931.77
1864,1174,2024-09-10,Withdrawal,38330.16
1865,1091,2024-03-11,Withdrawal,29336.41
1866,1238,2023-03-19,Deposit,4014.84
1867,1264,2022-01-18,Withdrawal,44659.54
1868,1179,2024-08-09,Deposit,2023.76
1869,1209,2024-01-02,Deposit,37545.62
1870,1073,2024-04-04,Deposit,38060.31
1871,1107,2024-01-26,Deposit,47679.0
1872,1295,2022-12-18,Deposit,3179.65
1873,1284,2024-08-29,Withdrawal,30044.41
1874,1182,2024-03-26,Withdrawal,21678.11
1875,1037,2022-10-25,Withdrawal,16866.33
1876,1137,2022-10-10,Deposit,4970.77
1877,1056,2023-08-09,Deposit,28351.38
1878,1187,2022-04-20,Deposit,24212.52
1879,1258,2022-06-29,Deposit,5675.45
1880,1058,2024-07-26,Deposit,30818.23
1881,1123,2023-06-28,Withdrawal,37028.68
1882,1188,2024-01-16,Withdrawal,38480.28
1883,1230,2024-03-04,Deposit,45315.97
1884,1168,2022-01-25,Deposit,20768.8
1885,1114,2024-04-22,Withdrawal,47677.1
1886,1252,2024-03-01,Deposit,43338.76
1887,1107,2024-01-08,Withdrawal,15176.83
1888,1037,2022-02-26,Withdrawal,8384.51
1889,1092,2022-06-29,Withdrawal,22051.78
1890,1018,2022-08-20,Deposit,20393.99
1891,1063,2024-06-12,Withdrawal,28998.11
1892,1150,2022-12-09,Deposit,29377.62
1893,1139,2023-04-22,Withdrawal,37624.36
1894,1186,2024-03-09,Deposit,25739.55
1895,1185,2023-07-30,Deposit,5688.72
1896,1205,2023-03-31,Deposit,42985.42
1897,1260,2022-08-20,Deposit,15833.35
1898,1214,2022-10-16,Withdrawal,48579.22
1899,1256,2022-08-01,Withdrawal,6334.08
1900,1135,2022-09-15,Withdrawal,47933.43
1901,1061,2023-06-14,Deposit,5005.08
1902,1088,2023-11-18,Withdrawal,11936.29
1903,1207,2024-07-17,Deposit,2805.71
1904,1129,2022-08-17,Withdrawal,35403.1
1905,1003,2022-08-14,Withdrawal,42589.79
1906,1242,2023-08-19,Deposit,21986.52
1907,1121,2024-03-13,Withdrawal,46461.84
1908,1102,2023-03-11,Deposit,29719.8
1909,1038,2024-05-31,Deposit,31685.35
1910,1133,2024-01-28,Deposit,42348.25
1911,1202,2023-02-06,Deposit,15191.61
1912,1021,2023-09-14,Withdrawal,18036.15
1913,1242,2024-02-05,Deposit,45344.62
1914,1109,2022-03-29,Deposit,45097.69
1915,1084,2023-08-07,Withdrawal,48835.9
1916,1083,2024-06-11,Withdrawal,45141.0
1917,1291,2023-06-26,Withdrawal,6804.92
1918,1069,2023-11-15,Withdrawal,41274.35
1919,1129,2022-11-05,Withdrawal,20787.0
1920,1196,2024-06-24,Deposit,49544.67
1921,1140,2022-12-09,Deposit,23877.91
1922,1283,2023-03-12,Deposit,27914.89
1923,1234,2022-06-26,Deposit,26723.86
1924,1023,2022-05-19,Withdrawal,16425.98
1925,1153,2022-07-13,Deposit,4213.59
1926,1277,2022-07-05,Withdrawal,44834.74
1927,1061,2022-08-06,Deposit,40232.45
1928,1052,2022-06-13,Deposit,7406.58
1929,1153,2022-06-10,Deposit,38950.03
1930,1237,2024-07-31,Withdrawal,31479.41
1931,1032,2023-06-09,Withdrawal,20752.62
1932,1055,2024-03-18,Withdrawal,13074.05
1933,1036,2023-08-24,Deposit,43056.57
1934,1110,2024-04-15,Withdrawal,35159.32
1935,1177,2022-02-11,Deposit,27613.13
1936,1295,2024-07-03,Deposit,30673.64
1937,1097,2022-07-29,Withdrawal,5007.78
1938,1213,2024-01-11,Deposit,23959.03
1939,1137,2024-05-11,Withdrawal,10088.16
1940,1006,2022-10-02,Deposit,10814.99
1941,1109,2024-08-11,Withdrawal,33234.55
1942,1035,2022-10-06,Withdrawal,45607.18
1943,1039,2022-09-08,Deposit,20485.95
1944,1150,2022-11-06,Withdrawal,10783.59
1945,1118,2023-12-21,Deposit,32612.97
1946,1261,2024-04-12,Withdrawal,43623.76
1947,1087,2022-05-20,Deposit,37541.78
1948,1076,2024-03-02,Deposit,43503.48
1949,1214,2023-06-30,Deposit,27059.46
1950,1285,2024-03-31,Deposit,37717.87
1951,1239,2024-06-22,Withdrawal,7433.2
1952,1165,2023-06-14,Deposit,17739.59
1953,1087,2022-02-26,Deposit,19782.68
1954,1141,2022-04-22,Deposit,25809.14
1955,1160,2022-01-05,Deposit,46489.28
1956,1046,2023-02-14,Withdrawal,43777.68
1957,1112,2023-02-18,Withdrawal,7159.01
1958,1045,2022-07-01,Deposit,9053.09
1959,1247,2022-01-13,Withdrawal,18203.21
1960,1104,2022-12-05,Withdrawal,14891.82
1961,1085,2024-03-07,Deposit,30931.16
1962,1134,2022-09-16,Withdrawal,45187.41
1963,1108,2022-03-31,Deposit,48133.43
1964,1018,2023-09-08,Withdrawal,32853.35
1965,1094,2024-06-09,Withdrawal,41988.88
1966,1150,2023-11-29,Deposit,26497.51
1967,1246,2022-09-07,Withdrawal,10812.18
1968,1289,2022-09-12,Withdrawal,26472.08
1969,1209,2023-08-11,Deposit,27976.59
1970,1126,2024-06-16,Withdrawal,37251.65
1971,1235,2024-08-28,Deposit,11384.21
1972,1122,2022-04-18,Withdrawal,18731.36
1973,1138,2023-10-30,Withdrawal,18519.36
1974,1115,2023-08-17,Deposit,47992.26
1975,1162,2023-08-12,Deposit,22475.28
1976,1201,2023-04-30,Withdrawal,37877.15
1977,1234,2024-09-08,Deposit,37665.16
1978,1028,2024-08-29,Deposit,13644.44
1979,1011,2022-09-15,Deposit,28807.55
1980,1206,2023-10-01,Deposit,44767.99
1981,1167,2024-09-23,Deposit,24022.29
1982,1247,2024-06-21,Deposit,47283.32
1983,1047,2022-10-09,Deposit,11115.68
1984,1246,2024-09-12,Withdrawal,4170.88
1985,1127,2022-03-29,Deposit,44626.97
1986,1147,2022-07-23,Deposit,42460.22
1987,1118,2022-01-16,Deposit,49633.2
1988,1152,2022-05-31,Withdrawal,34129.98
1989,1072,2024-07-24,Deposit,46866.05
1990,1137,2022-09-11,Deposit,41433.98
1991,1175,2022-07-07,Deposit,42299.1
1992,1289,2022-11-25,Withdrawal,28672.51
1993,1019,2023-06-28,Withdrawal,19427.05
1994,1195,2024-02-22,Withdrawal,46760.62
1995,1175,2024-09-23,Withdrawal,21889.8
1996,1141,2023-02-01,Withdrawal,27171.56
1997,1246,2023-06-01,Deposit,22582.66
1998,1093,2023-04-04,Withdrawal,28458.51
1999,1239,2022-11-26,Deposit,23790.0
2000,1205,2024-03-30,Withdrawal,2874.39
2001,1048,2024-04-24,Withdrawal,44161.39
2002,1245,2022-06-18,Deposit,22497.49
2003,1295,2023-11-24,Deposit,29652.71
2004,1128,2023-01-01,Deposit,7389.8
2005,1282,2022-06-27,Withdrawal,667.7
2006,1017,2023-10-17,Withdrawal,12641.86
2007,1071,2022-12-28,Withdrawal,35377.01
2008,1269,2024-01-30,Deposit,5410.13
2009,1282,2023-10-01,Withdrawal,45489.93
2010,1007,2024-02-14,Withdrawal,11143.62
2011,1103,2022-02-09,Withdrawal,10627.38
2012,1193,2024-07-12,Deposit,9484.64
2013,1241,2023-02-20,Deposit,1192.09
2014,1062,2022-12-21,Withdrawal,38704.37
2015,1017,2022-09-12,Withdrawal,43814.21
2016,1171,2022-05-23,Withdrawal,30901.05
2017,1025,2024-01-22,Deposit,9815.9
2018,1251,2024-01-10,Deposit,14621.26
2019,1253,2024-05-02,Withdrawal,24058.37
2020,1207,2023-12-11,Deposit,47740.12
2021,1029,2023-07-31,Withdrawal,12743.89
2022,1117,2024-06-18,Deposit,36716.47
2023,1282,2022-01-11,Deposit,22252.69
2024,1144,2023-09-12,Withdrawal,15243.44
2025,1025,2022-01-26,Withdrawal,23067.84
2026,1156,2024-08-14,Deposit,4024.73
2027,1073,2023-02-25,Deposit,40035.02
2028,1120,2023-10-25,Withdrawal,12543.45
2029,1093,2022-08-09,Deposit,36407.9
2030,1086,2024-05-02,Withdrawal,3883.24
2031,1118,2023-05-11,Deposit,47777.38
2032,1233,2022-08-25,Withdrawal,10054.24
2033,1199,2022-08-25,Withdrawal,44195.73
2034,1206,2022-08-07,Withdrawal,40568.92
2035,1147,2023-05-02,Deposit,48409.07
2036,1271,2024-07-24,Withdrawal,24155.59
2037,1139,2023-04-06,Deposit,36506.17
2038,1181,2023-10-25,Deposit,18850.18
2039,1030,2023-09-27,Withdrawal,9626.23
2040,1057,2022-05-24,Withdrawal,22432.26
2041,1232,2024-09-16,Withdrawal,8704.58
2042,1146,2022-07-08,Deposit,49111.21
2043,1048,2022-09-12,Deposit,5264.2
2044,1194,2022-03-09,Deposit,29665.98
2045,1224,2023-09-08,Withdrawal,31509.96
2046,1136,2022-12-02,Withdrawal,27134.94
2047,1022,2023-11-02,Deposit,33278.2
2048,1006,2024-03-31,Withdrawal,6250.95
2049,1204,2024-05-23,Deposit,27973.42
2050,1239,2023-02-13,Deposit,14717.02
2051,1185,2022-10-27,Deposit,47038.72
2052,1292,2024-06-26,Deposit,38222.55
2053,1220,2023-08-25,Deposit,48639.47
2054,1116,2022-12-23,Withdrawal,2359.03
2055,1049,2022-09-13,Deposit,14614.09
2056,1173,2022-12-19,Withdrawal,10173.42
2057,1082,2024-01-02,Deposit,1052.15
2058,1045,2023-06-05,Withdrawal,12495.12
2059,1020,2023-06-08,Withdrawal,34099.41
2060,1221,2024-04-16,Withdrawal,11938.9
2061,1123,2024-08-07,Deposit,25695.67
2062,1234,2024-01-26,Withdrawal,44447.0
2063,1221,2023-11-25,Withdrawal,34841.02
2064,1003,2022-10-11,Deposit,20034.14
2065,1182,2022-11-08,Deposit,18937.21
2066,1206,2022-04-09,Deposit,23058.92
2067,1040,2022-07-16,Withdrawal,9263.55
2068,1059,2023-04-27,Deposit,31883.04
2069,1062,2024-05-27,Deposit,18525.56
2070,1132,2022-08-14,Deposit,42692.08
2071,1060,2024-04-24,Deposit,37949.36
2072,1122,2023-09-07,Withdrawal,30720.4
2073,1107,2023-09-10,Deposit,18528.01
2074,1096,2022-12-31,Withdrawal,10891.63
2075,1235,2023-01-03,Withdrawal,38919.52
2076,1062,2023-07-24,Deposit,24577.25
2077,1256,2023-08-13,Withdrawal,11625.13
2078,1049,2022-03-16,Deposit,10161.14
2079,1159,2022-02-11,Withdrawal,8687.34
2080,1124,2023-02-26,Deposit,38969.48
2081,1207,2024-04-15,Withdrawal,11834.87
2082,1048,2022-06-30,Deposit,26568.79
2083,1136,2023-06-29,Deposit,22851.54
2084,1201,2022-03-12,Withdrawal,29190.74
2085,1250,2023-07-22,Deposit,43919.17
2086,1295,2022-04-15,Withdrawal,43453.5
2087,1209,2022-07-19,Deposit,22828.27
2088,1211,2022-04-11,Withdrawal,1260.63
2089,1192,2024-02-07,Deposit,21608.97
2090,1044,2022-11-03,Withdrawal,30506.58
2091,1029,2023-08-09,Deposit,28109.36
2092,1059,2023-11-14,Deposit,32741.14
2093,1071,2023-01-12,Deposit,8126.75
2094,1092,2023-10-17,Withdrawal,32503.49
2095,1265,2023-11-09,Deposit,9541.26
2096,1220,2023-02-03,Withdrawal,37650.94
2097,1215,2024-02-12,Withdrawal,17284.84
2098,1277,2022-08-09,Deposit,35639.82
2099,1064,2023-08-18,Withdrawal,2869.35
2100,1292,2022-07-01,Deposit,20689.07
2101,1245,2022-11-03,Deposit,35399.21
2102,1062,2023-06-06,Withdrawal,11730.09
2103,1170,2023-01-31,Withdrawal,39866.71
2104,1269,2022-01-04,Withdrawal,31723.6
2105,1267,2024-05-12,Deposit,29584.31
2106,1054,2024-07-02,Deposit,18000.67
2107,1016,2024-04-27,Deposit,24381.35
2108,1008,2024-09-26,Withdrawal,30068.79
2109,1104,2024-03-14,Deposit,23886.87
2110,1059,2022-10-08,Withdrawal,35066.51
2111,1040,2022-08-03,Deposit,21968.0
2112,1237,2024-08-29,Deposit,10512.52
2113,1094,2023-09-02,Deposit,11089.72
2114,1222,2023-02-24,Deposit,787.29
2115,1204,2022-04-11,Deposit,15397.41
2116,1138,2024-08-20,Withdrawal,37571.42
2117,1300,2023-06-05,Withdrawal,39811.05
2118,1207,2023-07-27,Deposit,10522.14
2119,1081,2022-11-05,Deposit,47972.68
2120,1218,2023-10-20,Deposit,25368.94
2121,1002,2024-07-27,Withdrawal,45890.45
2122,1178,2024-07-19,Deposit,35484.88
2123,1279,2023-05-25,Withdrawal,36260.45
2124,1146,2022-03-04,Deposit,4709.66
2125,1224,2023-09-25,Deposit,11389.56
2126,1062,2022-08-14,Withdrawal,936.33
2127,1294,2022-04-15,Deposit,35948.32
2128,1239,2024-08-31,Withdrawal,17549.7
2129,1195,2024-02-11,Deposit,39439.3
2130,1166,2024-05-10,Deposit,17277.34
2131,1222,2023-03-01,Deposit,41057.02
2132,1061,2022-09-12,Withdrawal,6969.56
2133,1129,2023-03-05,Withdrawal,9081.97
2134,1173,2023-03-10,Deposit,17373.39
2135,1156,2022-07-26,Withdrawal,20720.13
2136,1110,2022-01-28,Deposit,17760.79
2137,1269,2023-11-13,Deposit,38300.53
2138,1278,2022-12-02,Deposit,5299.09
2139,1074,2023-08-11,Deposit,17885.24
2140,1207,2023-09-20,Deposit,41943.38
2141,1279,2022-03-10,Withdrawal,3806.46
2142,1204,2024-05-15,Deposit,47146.0
2143,1161,2024-01-16,Deposit,49322.68
2144,1028,2023-05-28,Deposit,4884.12
2145,1257,2022-06-16,Withdrawal,14917.99
2146,1165,2024-05-13,Withdrawal,18933.83
2147,1063,2023-12-31,Deposit,38931.37
2148,1022,2024-02-24,Deposit,29998.38
2149,1070,2023-01-03,Deposit,32396.1
2150,1096,2022-09-08,Deposit,37996.74
2151,1163,2024-05-08,Deposit,6339.96
2152,1079,2024-05-05,Deposit,41743.87
2153,1005,2024-07-19,Deposit,35428.18
2154,1120,2023-11-17,Deposit,29078.42
2155,1178,2022-06-19,Deposit,44541.9
2156,1176,2024-01-28,Withdrawal,35165.16
2157,1217,2024-07-23,Withdrawal,10484.15
2158,1056,2022-03-31,Withdrawal,21772.4
2159,1187,2023-07-15,Deposit,24955.12
2160,1232,2023-03-22,Deposit,3233.27
2161,1255,2022-10-21,Deposit,47754.56
2162,1104,2024-07-07,Withdrawal,6864.57
2163,1077,2022-05-30,Deposit,35024.33
2164,1230,2022-05-12,Withdrawal,25558.44
2165,1258,2023-03-09,Withdrawal,1768.8
2166,1264,2022-02-28,Deposit,46275.0
2167,1182,2024-08-26,Withdrawal,42665.92
2168,1256,2024-04-15,Deposit,26450.77
2169,1038,2022-07-18,Deposit,11832.65
2170,1176,2022-08-03,Deposit,6520.33
2171,1027,2024-06-16,Deposit,18487.93
2172,1276,2023-07-15,Withdrawal,13143.7
2173,1140,2023-04-17,Deposit,25581.21
2174,1299,2024-01-14,Deposit,48337.26
2175,1287,2022-09-04,Withdrawal,28960.2
2176,1091,2023-01-17,Withdrawal,44551.59
2177,1061,2024-09-17,Deposit,32718.5
2178,1163,2022-08-27,Withdrawal,24024.7
2179,1143,2024-07-15,Withdrawal,42803.07
2180,1253,2023-01-02,Deposit,23832.72
2181,1269,2022-06-17,Deposit,43497.09
2182,1291,2023-07-14,Deposit,14933.05
2183,1187,2022-02-20,Withdrawal,6876.25
2184,1291,2024-03-21,Withdrawal,42838.07
2185,1086,2023-09-02,Withdrawal,29577.05
2186,1166,2024-08-08,Deposit,44510.07
2187,1114,2023-12-29,Deposit,46922.45
2188,1183,2023-11-20,Deposit,3154.61
2189,1207,2023-01-15,Deposit,25297.98
2190,1256,2023-04-19,Withdrawal,19060.75
2191,1235,2022-03-21,Withdrawal,31479.99
2192,1003,2023-11-28,Deposit,39782.76
2193,1208,2023-01-02,Deposit,14389.22
2194,1197,2023-04-06,Deposit,28061.52
2195,1125,2024-06-29,Deposit,35582.06
2196,1138,2023-06-23,Deposit,7154.34
2197,1025,2023-03-28,Deposit,40796.31
2198,1068,2023-04-09,Deposit,30502.43
2199,1061,2024-08-17,Deposit,47502.1
2200,1029,2023-04-23,Deposit,17306.68
2201,1019,2024-07-14,Deposit,5853.22
2202,1171,2023-02-24,Withdrawal,25571.81
2203,1074,2023-12-08,Deposit,4747.63
2204,1061,2022-08-02,Withdrawal,48491.56
2205,1153,2023-01-04,Deposit,2414.91
2206,1276,2024-05-03,Deposit,37798.44
2207,1048,2022-04-24,Deposit,26492.57
2208,1211,2024-01-24,Deposit,18746.72
2209,1139,2023-05-18,Withdrawal,3759.19
2210,1110,2023-09-28,Deposit,31297.26
2211,1183,2024-03-27,Withdrawal,29468.41
2212,1028,2023-08-11,Withdrawal,14403.72
2213,1197,2022-11-07,Deposit,45555.97
2214,1191,2023-04-14,Deposit,15553.45
2215,1051,2024-04-03,Withdrawal,22761.41
2216,1149,2023-12-09,Deposit,27416.24
2217,1268,2024-05-12,Withdrawal,5461.48
2218,1050,2022-02-13,Deposit,46642.01
2219,1246,2023-02-19,Deposit,19039.54
2220,1113,2023-11-29,Deposit,4498.57
2221,1170,2024-05-04,Deposit,19670.91
2222,1166,2022-09-03,Withdrawal,30210.03
2223,1014,2024-08-06,Deposit,25925.81
2224,1203,2022-03-25,Withdrawal,34879.83
2225,1288,2022-07-26,Deposit,3246.46
2226,1189,2022-05-31,Deposit,14584.76
2227,1155,2023-10-30,Deposit,41051.91
2228,1055,2023-06-12,Deposit,4454.74
2229,1182,2022-06-14,Deposit,42846.55
2230,1210,2024-07-05,Deposit,5048.86
2231,1075,2024-09-01,Withdrawal,41805.48
2232,1277,2022-05-25,Deposit,18359.03
2233,1133,2022-02-06,Deposit,30804.35
2234,1059,2022-11-29,Withdrawal,8067.91
2235,1182,2023-02-07,Withdrawal,3775.35
2236,1064,2023-02-18,Deposit,11188.94
2237,1260,2022-02-14,Deposit,6828.76
2238,1193,2023-02-06,Withdrawal,15964.09
2239,1143,2022-07-25,Withdrawal,25961.97
2240,1104,2022-03-03,Deposit,29643.59
2241,1214,2023-02-24,Deposit,39598.47
2242,1242,2024-05-17,Withdrawal,32983.87
2243,1209,2023-04-13,Deposit,30633.54
2244,1093,2024-03-30,Withdrawal,20883.21
2245,1142,2022-01-19,Deposit,23953.52
2246,1112,2022-12-31,Withdrawal,21018.78
2247,1059,2022-10-27,Deposit,42187.22
2248,1043,2022-01-07,Deposit,11885.02
2249,1207,2024-01-31,Withdrawal,783.19
2250,1268,2023-03-04,Deposit,32740.33
2251,1296,2022-04-27,Deposit,10521.88
2252,1118,2023-08-03,Deposit,44560.7
2253,1020,2023-05-22,Deposit,43022.79
2254,1222,2023-06-30,Deposit,4298.0
2255,1166,2023-12-07,Withdrawal,5766.23
2256,1131,2022-11-21,Deposit,25010.99
2257,1156,2022-02-24,Deposit,30656.52
2258,1184,2024-02-17,Deposit,14107.96
2259,1090,2024-09-18,Withdrawal,35981.49
2260,1094,2022-02-11,Withdrawal,29948.34
2261,1013,2022-10-24,Deposit,16578.79
2262,1293,2024-08-30,Deposit,1755.89
2263,1230,2022-08-19,Withdrawal,37632.44
2264,1292,2023-03-29,Deposit,11130.31
2265,1026,2024-06-08,Withdrawal,41806.45
2266,1075,2023-01-29,Withdrawal,21304.37
2267,1299,2023-06-06,Withdrawal,29065.33
2268,1150,2022-12-24,Deposit,43710.96
2269,1148,2024-09-13,Withdrawal,43249.34
2270,1008,2023-03-20,Withdrawal,18890.22
2271,1029,2022-05-08,Withdrawal,10840.0
2272,1296,2023-11-22,Deposit,38869.73
2273,1209,2023-02-09,Deposit,21937.47
2274,1128,2023-01-27,Deposit,10006.08
2275,1116,2022-07-12,Deposit,45269.05
2276,1144,2023-08-27,Withdrawal,10306.16
2277,1235,2024-05-30,Deposit,1777.45
2278,1007,2024-01-13,Deposit,1503.86
2279,1045,2022-03-19,Deposit,31304.61
2280,1239,2022-03-26,Withdrawal,33252.92
2281,1155,2022-01-30,Withdrawal,15896.56
2282,1181,2023-12-26,Deposit,16340.54
2283,1215,2022-02-18,Deposit,17304.95
2284,1088,2024-02-16,Deposit,34167.85
2285,1256,2022-05-25,Withdrawal,3377.62
2286,1073,2022-03-10,Withdrawal,46491.26
2287,1179,2022-02-27,Withdrawal,11514.79
2288,1212,2023-11-28,Deposit,49983.82
2289,1293,2023-07-28,Withdrawal,8990.37
2290,1234,2023-04-24,Deposit,38691.55
2291,1239,2024-03-30,Withdrawal,11558.92
2292,1223,2023-03-21,Deposit,4501.92
2293,1119,2022-10-23,Withdrawal,43809.2
2294,1264,2023-11-09,Deposit,43008.19
2295,1207,2022-06-20,Withdrawal,20476.73
2296,1095,2023-07-29,Withdrawal,35268.61
2297,1222,2022-05-27,Deposit,28074.76
2298,1276,2023-04-29,Deposit,42721.33
2299,1231,2022-11-02,Withdrawal,16095.27
2300,1119,2023-11-04,Deposit,26421.78
2301,1268,2023-10-15,Deposit,24525.93
2302,1273,2024-04-25,Deposit,18018.34
2303,1064,2023-09-01,Withdrawal,44627.03
2304,1298,2023-03-22,Deposit,8710.96
2305,1011,2022-08-09,Deposit,7900.68
2306,1098,2023-07-09,Deposit,29057.02
2307,1071,2024-08-02,Deposit,33045.96
2308,1058,2024-03-14,Withdrawal,10133.65
2309,1290,2023-01-13,Withdrawal,19840.51
2310,1251,2023-09-12,Withdrawal,47354.91
2311,1276,2022-09-23,Deposit,12707.56
2312,1050,2022-04-05,Withdrawal,33583.85
2313,1216,2022-09-19,Deposit,37137.39
2314,1052,2024-04-04,Deposit,22682.37
2315,1271,2024-06-15,Withdrawal,46907.54
2316,1084,2022-03-12,Withdrawal,36964.51
2317,1293,2024-08-11,Withdrawal,23167.27
2318,1126,2022-08-07,Withdrawal,28682.09
2319,1296,2023-06-17,Deposit,34784.37
2320,1072,2022-04-02,Deposit,29813.41
2321,1296,2022-05-07,Withdrawal,43995.53
2322,1236,2022-03-21,Deposit,18165.99
2323,1056,2024-04-03,Deposit,15344.34
2324,1110,2022-08-26,Withdrawal,11085.03
2325,1192,2024-09-09,Withdrawal,2370.26
2326,1093,2023-01-07,Deposit,2629.19
2327,1056,2024-07-04,Withdrawal,43567.73
2328,1060,2023-05-01,Withdrawal,34080.46
2329,1138,2023-11-25,Withdrawal,33196.35
2330,1039,2022-01-25,Deposit,30924.82
2331,1028,2022-06-05,Deposit,42536.35
2332,1049,2023-06-01,Deposit,24273.21
2333,1125,2023-09-24,Deposit,43585.34
2334,1013,2024-02-28,Deposit,18292.53
2335,1036,2023-06-14,Deposit,46372.02
2336,1101,2024-07-31,Deposit,35083.52
2337,1282,2023-12-11,Withdrawal,13230.27
2338,1086,2022-02-26,Deposit,28422.2
2339,1004,2023-08-28,Withdrawal,26885.01
2340,1223,2022-01-19,Withdrawal,7325.99
2341,1166,2023-01-19,Deposit,29766.52
2342,1278,2024-05-14,Withdrawal,16081.89
2343,1130,2022-07-12,Withdrawal,3091.26
2344,1031,2022-08-25,Deposit,47458.48
2345,1011,2023-01-22,Withdrawal,32253.77
2346,1096,2023-03-02,Deposit,43907.49
2347,1190,2022-10-04,Withdrawal,33964.77
2348,1192,2022-08-15,Deposit,18170.69
2349,1266,2024-01-15,Withdrawal,25878.06
2350,1128,2023-07-06,Deposit,33949.46
2351,1238,2022-11-19,Withdrawal,48032.49
2352,1112,2022-06-02,Deposit,13056.64
2353,1145,2023-10-01,Withdrawal,43811.36
2354,1065,2022-08-25,Withdrawal,46241.85
2355,1247,2024-09-24,Deposit,33685.57
2356,1223,2022-02-24,Withdrawal,46597.7
2357,1106,2024-09-06,Deposit,20194.99
2358,1181,2023-03-12,Withdrawal,47674.3
2359,1184,2023-11-15,Deposit,35287.75
2360,1226,2022-04-19,Withdrawal,2579.29
2361,1265,2024-05-15,Withdrawal,45390.21
2362,1278,2024-09-07,Deposit,24481.4
2363,1089,2022-07-03,Deposit,23286.19
2364,1176,2024-08-08,Deposit,28540.1
2365,1018,2023-01-03,Withdrawal,7894.54
2366,1106,2024-09-09,Deposit,23723.72
2367,1271,2022-07-17,Deposit,41640.8
2368,1167,2023-01-06,Withdrawal,1266.38
2369,1013,2023-01-08,Deposit,14009.4
2370,1032,2024-08-30,Withdrawal,621.5
2371,1040,2023-05-12,Deposit,21077.71
2372,1148,2023-08-22,Deposit,36551.62
2373,1218,2022-07-20,Withdrawal,40039.21
2374,1219,2024-04-28,Deposit,47286.89
2375,1082,2023-05-24,Deposit,30620.98
2376,1208,2022-11-18,Withdrawal,13104.03
2377,1201,2022-10-02,Deposit,46245.32
2378,1038,2022-07-30,Withdrawal,38878.13
2379,1211,2023-05-19,Withdrawal,28934.21
2380,1249,2024-06-21,Deposit,34934.19
2381,1227,2022-04-28,Deposit,46253.66
2382,1048,2023-12-04,Withdrawal,35763.5
2383,1018,2023-07-08,Deposit,18734.54
2384,1295,2022-02-11,Deposit,35794.9
2385,1196,2022-11-11,Withdrawal,2493.77
